Country;id;Year;Energy (MtCO2e);Industrial Processes (MtCO2e);Agriculture (MtCO2e);Waste (MtCO2e);Bunker Fuels (MtCO2)
Luxembourg;LUX;1990;10,8369;0,3249;0,6161;0,0876;0,3900
Luxembourg;LUX;1991;11,3318;0,3581;0,6198;0,0870;0,4100
Luxembourg;LUX;1992;11,0168;0,3180;0,6088;0,0863;0,4000
Luxembourg;LUX;1993;11,3218;0,3805;0,6058;0,0857;0,3900
Luxembourg;LUX;1994;10,4368;0,3807;0,6041;0,0850;0,5000
Luxembourg;LUX;1995;8,3417;0,3846;0,6125;0,0843;0,5700
Luxembourg;LUX;1996;8,4276;0,3680;0,6142;0,0834;0,6100
Luxembourg;LUX;1997;7,9335;0,3808;0,6021;0,0824;0,7500
Luxembourg;LUX;1998;7,2593;0,3935;0,5972;0,0815;0,8500
Luxembourg;LUX;1999;7,5952;0,4209;0,6193;0,0805;0,9900
Luxembourg;LUX;2000;8,2110;0,4299;0,4965;0,0795;0,9600
Luxembourg;LUX;2001;8,8509;0,4236;0,4951;0,0779;1,0400
Luxembourg;LUX;2002;9,5308;0,4282;0,6491;0,0764;1,1200
Luxembourg;LUX;2003;10,0206;0,4255;0,5489;0,0748;1,1700
Luxembourg;LUX;2004;11,4205;0,4704;0,5656;0,0732;1,2700
Luxembourg;LUX;2005;11,6804;0,4567;0,5491;0,0716;1,2900
Luxembourg;LUX;2006;11,4859;0,5329;0,5419;0,0703;1,2100
Luxembourg;LUX;2007;10,8814;0,6238;0,5523;0,0690;1,3000
Luxembourg;LUX;2008;10,8069;0,6304;0,5634;0,0677;1,3100
Luxembourg;LUX;2009;10,2524;0,5894;0,5660;0,0664;1,2500
Luxembourg;LUX;2010;10,8279;0,6326;0,5742;0,0651;1,2900
Luxembourg;LUX;2011;10,6887;0,7557;0,5660;0,0657;1,2100
Luxembourg;LUX;2012;10,4995;0,6919;0,5525;0,0663;1,1100
Luxembourg;LUX;2013;9,9503;0,5989;0,5655;0,0668;1,1200
Luxembourg;LUX;2014;9,4310;0,6670;0,6454;0,0674;1,2100
Macedonia, FYR;MKD;1990;8,8742;0,5739;2,1710;0,7863;0,0200
Macedonia, FYR;MKD;1991;8,6743;0,5445;2,0424;0,7848;0,0200
Macedonia, FYR;MKD;1992;8,6343;0,4256;1,5786;0,7832;0,0200
Macedonia, FYR;MKD;1993;8,9544;0,4109;1,5830;0,7817;0,0600
Macedonia, FYR;MKD;1994;8,6745;0,3962;1,8197;0,7802;0,0600
Macedonia, FYR;MKD;1995;8,6445;0,4071;1,7501;0,7787;0,0900
Macedonia, FYR;MKD;1996;10,1986;0,4231;1,7545;0,7918;0,0800
Macedonia, FYR;MKD;1997;9,1326;0,4574;1,6388;0,8049;0,0900
Macedonia, FYR;MKD;1998;9,9967;0,4697;1,5348;0,8180;0,0500
Macedonia, FYR;MKD;1999;9,2307;0,5297;1,4104;0,8311;0,1100
Macedonia, FYR;MKD;2000;8,8747;0,5933;1,3926;0,8442;0,0900
Macedonia, FYR;MKD;2001;9,0179;0,6778;1,2918;0,8521;0,0700
Macedonia, FYR;MKD;2002;8,4710;0,7256;1,2496;0,8599;0,0700
Macedonia, FYR;MKD;2003;9,1642;0,8687;1,2546;0,8677;0,0200
Macedonia, FYR;MKD;2004;8,8673;0,9239;1,3271;0,8755;0,0200
Macedonia, FYR;MKD;2005;9,2105;1,0560;1,2751;0,8834;0,0200
Macedonia, FYR;MKD;2006;9,2041;1,1659;1,2920;0,8964;0,0100
Macedonia, FYR;MKD;2007;9,6377;1,2684;1,2739;0,9095;0,0200
Macedonia, FYR;MKD;2008;9,4213;1,3453;1,2490;0,9226;0,0200
Macedonia, FYR;MKD;2009;8,8049;1,4331;1,1935;0,9357;0,0100
Macedonia, FYR;MKD;2010;8,6186;1,4807;1,2412;0,9488;0,0200
Macedonia, FYR;MKD;2011;9,4447;1,6603;1,2574;0,9510;0,0100
Macedonia, FYR;MKD;2012;9,1009;1,6165;1,1706;0,9532;0,0200
Macedonia, FYR;MKD;2013;8,1671;1,7595;1,1831;0,9554;0,0200
Macedonia, FYR;MKD;2014;7,7333;1,8219;1,2031;0,9575;0,0300
Madagascar;MDG;1990;1,5135;0,0293;21,2560;0,3126;
Madagascar;MDG;1991;1,6421;0,0297;21,1955;0,3228;
Madagascar;MDG;1992;1,6571;0,0300;21,3788;0,3330;
Madagascar;MDG;1993;1,7271;0,0303;21,6505;0,3432;
Madagascar;MDG;1994;2,0206;0,0197;21,3418;0,3534;
Madagascar;MDG;1995;2,0576;0,0200;21,4548;0,3636;
Madagascar;MDG;1996;2,1861;0,0254;21,5968;0,3753;
Madagascar;MDG;1997;2,5125;0,0233;21,3072;0,3870;
Madagascar;MDG;1998;2,6300;0,0286;21,9231;0,3987;
Madagascar;MDG;1999;2,8465;0,0303;21,4755;0,4103;
Madagascar;MDG;2000;2,8248;0,0356;20,8850;0,4220;
Madagascar;MDG;2001;2,6849;0,0385;19,7089;0,4356;
Madagascar;MDG;2002;2,1859;0,0304;18,0523;0,4493;
Madagascar;MDG;2003;2,5589;0,1176;20,1554;0,4629;
Madagascar;MDG;2004;2,6719;0,1059;18,5163;0,4765;
Madagascar;MDG;2005;2,6089;0,0978;21,7947;0,4901;
Madagascar;MDG;2006;2,5690;0,1011;20,8062;0,5060;
Madagascar;MDG;2007;2,6537;0,1667;21,8920;0,5219;
Madagascar;MDG;2008;2,8043;0,1150;21,0019;0,5378;
Madagascar;MDG;2009;2,7168;0,1073;22,5309;0,5537;
Madagascar;MDG;2010;2,9114;0,1215;22,5822;0,5696;
Madagascar;MDG;2011;3,2877;0,1440;22,2328;0,5877;
Madagascar;MDG;2012;3,6530;0,1628;22,4770;0,6057;
Madagascar;MDG;2013;4,0769;0,1669;21,6155;0,6237;
Madagascar;MDG;2014;4,0391;0,1784;21,9571;0,6418;
Malawi;MWI;1990;6,7202;0,1321;2,1097;0,1607;
Malawi;MWI;1991;6,2203;0,1431;2,2189;0,1615;
Malawi;MWI;1992;5,6764;0,1395;2,2194;0,1624;
Malawi;MWI;1993;5,2204;0,1468;2,2612;0,1632;
Malawi;MWI;1994;4,6985;0,1469;1,8454;0,1640;
Malawi;MWI;1995;4,1547;0,1542;2,0438;0,1648;
Malawi;MWI;1996;4,1096;0,1288;2,1747;0,1706;
Malawi;MWI;1997;4,0535;0,1729;2,1612;0,1764;
Malawi;MWI;1998;3,9864;0,1511;2,3089;0,1822;
Malawi;MWI;1999;3,9010;0,1770;2,2587;0,1880;
Malawi;MWI;2000;3,7789;0,1625;2,4016;0,1938;
Malawi;MWI;2001;3,7294;0,1775;2,2174;0,1992;
Malawi;MWI;2002;3,7239;0,1412;2,4761;0,2047;
Malawi;MWI;2003;3,7404;0,1672;2,7562;0,2101;
Malawi;MWI;2004;3,7495;0,1456;2,7393;0,2156;
Malawi;MWI;2005;3,6414;0,1716;2,8060;0,2210;
Malawi;MWI;2006;3,7258;0,1830;3,0170;0,2274;
Malawi;MWI;2007;3,7590;0,1797;3,3243;0,2338;
Malawi;MWI;2008;3,9643;0,2058;3,6805;0,2402;
Malawi;MWI;2009;3,9132;0,2061;3,6885;0,2466;
Malawi;MWI;2010;4,1918;0,1846;4,2616;0,2530;
Malawi;MWI;2011;4,2622;0,1925;4,3619;0,2604;
Malawi;MWI;2012;4,2372;0,1748;4,8678;0,2679;
Malawi;MWI;2013;4,3259;0,2523;5,2176;0,2753;
Malawi;MWI;2014;4,3595;0,3152;5,2395;0,2827;
Malaysia;MYS;1990;64,5239;2,9840;11,2509;24,4553;1,8100
Malaysia;MYS;1991;72,1850;3,7930;11,3940;25,0451;2,0100
Malaysia;MYS;1992;78,4939;4,2796;11,6995;25,6349;2,0700
Malaysia;MYS;1993;81,3115;4,5208;11,8281;26,2247;2,3000
Malaysia;MYS;1994;87,1998;5,1136;11,8760;26,8145;3,1400
Malaysia;MYS;1995;94,4580;5,5343;11,8248;27,4043;3,3200
Malaysia;MYS;1996;106,6245;6,4908;11,6289;28,0152;3,8000
Malaysia;MYS;1997;113,8511;6,7950;12,2239;28,6261;3,9800
Malaysia;MYS;1998;115,1176;5,8059;12,6850;29,2370;5,3300
Malaysia;MYS;1999;124,5941;5,8024;12,2069;29,8479;4,7300
Malaysia;MYS;2000;134,1507;6,6160;12,1647;30,4588;4,4700
Malaysia;MYS;2001;139,9354;8,1286;12,1314;31,0639;4,7100
Malaysia;MYS;2002;149,0808;8,7142;12,9184;31,6690;4,5600
Malaysia;MYS;2003;156,3773;10,4906;12,8912;32,2741;4,6600
Malaysia;MYS;2004;170,3979;10,0466;14,0014;32,8793;5,2000
Malaysia;MYS;2005;179,9086;11,4567;14,4608;33,4844;5,0000
Malaysia;MYS;2006;185,7563;12,0720;14,1034;34,0975;5,4300
Malaysia;MYS;2007;201,7846;12,9585;15,0227;34,7106;5,3800
Malaysia;MYS;2008;214,1412;13,3833;16,3811;35,3237;5,2700
Malaysia;MYS;2009;194,6231;13,6432;16,8221;35,9369;5,2200
Malaysia;MYS;2010;213,6955;14,1449;14,9679;36,5500;5,8900
Malaysia;MYS;2011;215,9847;15,4329;12,0492;37,1850;6,7600
Malaysia;MYS;2012;217,9151;16,2702;13,8339;37,8200;6,2200
Malaysia;MYS;2013;234,3361;16,7081;13,6526;38,4551;8,3100
Malaysia;MYS;2014;245,9829;17,5527;14,2763;39,0901;8,2300
Maldives;MDV;1990;0,1722;0,0000;0,0000;0,0442;
Maldives;MDV;1991;0,1539;0,0000;0,0000;0,0459;
Maldives;MDV;1992;0,2308;0,0000;0,0000;0,0477;
Maldives;MDV;1993;0,1979;0,0001;0,0000;0,0495;
Maldives;MDV;1994;0,1979;0,0001;0,0000;0,0513;
Maldives;MDV;1995;0,2492;0,0001;0,0000;0,0531;
Maldives;MDV;1996;0,2895;0,0002;0,0000;0,0548;
Maldives;MDV;1997;0,3298;0,0003;0,0000;0,0564;
Maldives;MDV;1998;0,3004;0,0004;0,0000;0,0580;
Maldives;MDV;1999;0,4214;0,0005;0,0000;0,0597;
Maldives;MDV;2000;0,4507;0,0006;0,0000;0,0613;
Maldives;MDV;2001;0,4617;0,0008;0,0000;0,0628;
Maldives;MDV;2002;0,5936;0,0010;0,0001;0,0643;
Maldives;MDV;2003;0,5056;0,0012;0,0001;0,0657;
Maldives;MDV;2004;0,6668;0,0014;0,0001;0,0672;
Maldives;MDV;2005;0,6009;0,0016;0,0002;0,0687;
Maldives;MDV;2006;0,7584;0,0018;0,0008;0,0711;
Maldives;MDV;2007;0,7804;0,0020;0,0017;0,0736;
Maldives;MDV;2008;0,8427;0,0022;0,0004;0,0760;
Maldives;MDV;2009;0,8830;0,0024;0,0009;0,0784;
Maldives;MDV;2010;0,9343;0,0026;0,0008;0,0808;
Maldives;MDV;2011;0,9856;0,0037;0,0005;0,0807;
Maldives;MDV;2012;1,1102;0,0048;0,0017;0,0807;
Maldives;MDV;2013;1,0919;0,0059;0,0016;0,0806;
Maldives;MDV;2014;1,3337;0,0070;0,0018;0,0805;
Mali;MLI;1990;0,4273;0,0110;14,7197;0,1854;
Mali;MLI;1991;0,4434;0,0111;14,6540;0,1899;
Mali;MLI;1992;0,4521;0,0113;14,6772;0,1944;
Mali;MLI;1993;0,4645;0,0115;14,8536;0,1989;
Mali;MLI;1994;0,4768;0,0079;15,0567;0,2033;
Mali;MLI;1995;0,4856;0,0081;15,3449;0,2078;
Mali;MLI;1996;0,5035;0,0089;15,1157;0,2138;
Mali;MLI;1997;0,5324;0,0169;15,3113;0,2197;
Mali;MLI;1998;0,7848;0,0030;16,1940;0,2256;
Mali;MLI;1999;0,8174;0,0038;17,3997;0,2316;
Mali;MLI;2000;0,8427;0,0046;17,8274;0,2375;
Mali;MLI;2001;0,8499;0,0059;19,6584;0,2452;
Mali;MLI;2002;0,8681;0,0073;18,7360;0,2529;
Mali;MLI;2003;0,8643;0,0086;19,1973;0,2605;
Mali;MLI;2004;0,8972;0,0100;22,8493;0,2682;
Mali;MLI;2005;0,9191;0,0114;21,7581;0,2759;
Mali;MLI;2006;0,9635;0,0129;22,5901;0,2835;
Mali;MLI;2007;1,0299;0,0144;23,2096;0,2910;
Mali;MLI;2008;1,0926;0,0159;25,1937;0,2986;
Mali;MLI;2009;0,8293;0,0175;24,8014;0,3061;
Mali;MLI;2010;0,9873;0,0190;26,1013;0,3137;
Mali;MLI;2011;1,0682;0,0213;27,0745;0,3224;
Mali;MLI;2012;1,0172;0,0236;27,1565;0,3312;
Mali;MLI;2013;1,0505;0,0260;27,7818;0,3399;
Mali;MLI;2014;1,4356;0,0283;29,7216;0,3487;
Malta;MLT;1990;2,3185;0,0025;0,1118;0,1140;0,3100
Malta;MLT;1991;2,2187;0,0049;0,1148;0,1213;0,3800
Malta;MLT;1992;2,1788;0,0073;0,1197;0,1286;0,4000
Malta;MLT;1993;2,8190;0,0097;0,1179;0,1359;0,3300
Malta;MLT;1994;2,5192;0,0121;0,1158;0,1432;0,3300
Malta;MLT;1995;2,3894;0,0145;0,1095;0,1505;0,3600
Malta;MLT;1996;2,3294;0,0246;0,1080;0,1544;0,2700
Malta;MLT;1997;2,4794;0,0346;0,1115;0,1582;0,6200
Malta;MLT;1998;2,3795;0,0447;0,1082;0,1620;0,3200
Malta;MLT;1999;2,4195;0,0547;0,1059;0,1658;0,3200
Malta;MLT;2000;2,1396;0,0647;0,1032;0,1696;2,4600
Malta;MLT;2001;2,4996;0,0807;0,1027;0,1729;2,5900
Malta;MLT;2002;2,3296;0,0967;0,1024;0,1762;2,6300
Malta;MLT;2003;2,6196;0,1127;0,1029;0,1794;3,1600
Malta;MLT;2004;2,6096;0,1287;0,0989;0,1827;3,4200
Malta;MLT;2005;2,7296;0,1447;0,1035;0,1859;2,3700
Malta;MLT;2006;2,5997;0,1602;0,1053;0,1932;2,6400
Malta;MLT;2007;2,7598;0,1756;0,1012;0,2005;2,9700
Malta;MLT;2008;2,5900;0,1911;0,1012;0,2078;3,3000
Malta;MLT;2009;2,4801;0,2066;0,0892;0,2151;3,8800
Malta;MLT;2010;2,5802;0,2221;0,0861;0,2224;4,9500
Malta;MLT;2011;2,5804;0,2397;0,0769;0,2231;4,5900
Malta;MLT;2012;2,7106;0,2574;0,0880;0,2239;4,1000
Malta;MLT;2013;2,3808;0,2751;0,0979;0,2247;4,0900
Malta;MLT;2014;2,3510;0,2927;0,0993;0,2255;4,2300
Marshall Islands;MHL;1990;;0,0000;;0,0215;
Marshall Islands;MHL;1991;;0,0000;0,0000;0,0220;
Marshall Islands;MHL;1992;0,0550;0,0000;0,0000;0,0226;
Marshall Islands;MHL;1993;0,0623;0,0000;0,0000;0,0232;
Marshall Islands;MHL;1994;0,0660;0,0000;0,0000;0,0238;
Marshall Islands;MHL;1995;0,0660;0,0000;0,0000;0,0244;
Marshall Islands;MHL;1996;0,0660;0,0001;0,0000;0,0247;
Marshall Islands;MHL;1997;0,0660;0,0001;0,0000;0,0251;
Marshall Islands;MHL;1998;0,0696;0,0002;0,0000;0,0255;
Marshall Islands;MHL;1999;0,0660;0,0002;0,0000;0,0259;
Marshall Islands;MHL;2000;0,0769;0,0003;0,0000;0,0263;
Marshall Islands;MHL;2001;0,0806;0,0003;0,0000;0,0269;
Marshall Islands;MHL;2002;0,0843;0,0004;0,0000;0,0274;
Marshall Islands;MHL;2003;0,0843;0,0005;0,0000;0,0279;
Marshall Islands;MHL;2004;0,0879;0,0006;0,0000;0,0284;
Marshall Islands;MHL;2005;0,0843;0,0007;0,0000;0,0289;
Marshall Islands;MHL;2006;0,0916;0,0008;0,0000;0,0296;
Marshall Islands;MHL;2007;0,0989;0,0009;0,0000;0,0303;
Marshall Islands;MHL;2008;0,0989;0,0010;0,0000;0,0309;
Marshall Islands;MHL;2009;0,1026;0,0011;0,0000;0,0316;
Marshall Islands;MHL;2010;0,1026;0,0012;0,0000;0,0323;
Marshall Islands;MHL;2011;0,1026;0,0014;0,0000;0,0329;
Marshall Islands;MHL;2012;0,1026;0,0016;0,0000;0,0336;
Marshall Islands;MHL;2013;0,1026;0,0017;0,0000;0,0343;
Marshall Islands;MHL;2014;0,1026;0,0019;0,0000;0,0350;
Mauritania;MRT;1990;0,9321;0,0513;5,0766;0,1976;
Mauritania;MRT;1991;0,9527;0,0514;5,2509;0,2039;
Mauritania;MRT;1992;0,9953;0,0625;5,0729;0,2103;
Mauritania;MRT;1993;1,0232;0,0553;5,2087;0,2166;
Mauritania;MRT;1994;1,0585;0,1873;5,0850;0,2230;
Mauritania;MRT;1995;1,1231;0,0591;5,0982;0,2293;
Mauritania;MRT;1996;1,1596;0,0523;5,5108;0,2008;
Mauritania;MRT;1997;1,1630;0,0417;5,7869;0,1722;
Mauritania;MRT;1998;1,1446;0,0532;6,1417;0,1436;
Mauritania;MRT;1999;1,1590;0,0537;6,5853;0,1151;
Mauritania;MRT;2000;1,1662;0,0614;6,9868;0,0865;
Mauritania;MRT;2001;1,2246;0,1026;7,1159;0,0888;
Mauritania;MRT;2002;1,3013;0,1034;7,0105;0,0912;
Mauritania;MRT;2003;1,3414;0,1043;7,1253;0,0935;
Mauritania;MRT;2004;1,4364;0,1564;7,4154;0,0958;
Mauritania;MRT;2005;1,4875;0,1572;7,4643;0,0982;
Mauritania;MRT;2006;1,5905;0,1951;7,3532;0,1007;
Mauritania;MRT;2007;1,9244;0,2145;7,3336;0,1032;
Mauritania;MRT;2008;2,1776;0,1718;6,6352;0,1058;
Mauritania;MRT;2009;2,4821;0,1729;7,1799;0,1083;
Mauritania;MRT;2010;2,5998;0,2877;7,4839;0,1109;
Mauritania;MRT;2011;2,7551;0,2969;7,2934;0,1136;
Mauritania;MRT;2012;2,9800;0,3391;7,4831;0,1163;
Mauritania;MRT;2013;2,9777;0,3629;7,7531;0,1190;
Mauritania;MRT;2014;2,9828;0,4051;7,6932;0,1217;
Mauritius;MUS;1990;1,1782;0,0795;0,1600;0,7140;0,4000
Mauritius;MUS;1991;1,2692;0,0812;0,1564;0,7223;0,4200
Mauritius;MUS;1992;1,3402;0,0830;0,1593;0,7306;0,4700
Mauritius;MUS;1993;1,4912;0,0847;0,1530;0,7389;0,4800
Mauritius;MUS;1994;1,5321;0,0864;0,1668;0,7471;0,5100
Mauritius;MUS;1995;1,5731;0,0881;0,1709;0,7554;0,4800
Mauritius;MUS;1996;1,6342;0,0934;0,1760;0,8382;0,5300
Mauritius;MUS;1997;1,6453;0,0987;0,1645;0,9210;0,5400
Mauritius;MUS;1998;1,8163;0,1040;0,1666;1,0038;0,7800
Mauritius;MUS;1999;2,2274;0,1094;0,1809;1,0867;1,0900
Mauritius;MUS;2000;2,4585;0,1147;0,1816;1,1695;1,3000
Mauritius;MUS;2001;2,5902;0,1170;0,1369;1,1887;1,2700
Mauritius;MUS;2002;2,6419;0,1193;0,1521;1,2079;1,1600
Mauritius;MUS;2003;2,7837;0,1216;0,1498;1,2271;1,0900
Mauritius;MUS;2004;2,8054;0,1240;0,1455;1,2463;1,1600
Mauritius;MUS;2005;2,9971;0,1263;0,1397;1,2655;1,3300
Mauritius;MUS;2006;3,3378;0,1406;0,1332;1,2875;1,2900
Mauritius;MUS;2007;3,4284;0,1549;0,1433;1,3096;1,4100
Mauritius;MUS;2008;3,5090;0,1692;0,1366;1,3316;1,4700
Mauritius;MUS;2009;3,4596;0,1836;0,1350;1,3536;1,3500
Mauritius;MUS;2010;3,7002;0,1979;0,1288;1,3757;1,4700
Mauritius;MUS;2011;3,6808;0,2177;0,1465;1,3854;1,6700
Mauritius;MUS;2012;3,7714;0,2376;0,1565;1,3951;1,6200
Mauritius;MUS;2013;3,8720;0,2575;0,1361;1,4048;1,5700
Mauritius;MUS;2014;4,0026;0,2773;0,1483;1,4146;1,6700
Mexico;MEX;1990;294,3126;17,8091;81,1800;33,3536;5,2900
Mexico;MEX;1991;313,3152;18,0963;78,9846;36,6577;5,5000
Mexico;MEX;1992;317,0078;18,6216;77,7927;39,9617;6,0900
Mexico;MEX;1993;328,2551;18,3776;78,3550;43,2658;7,1700
Mexico;MEX;1994;352,7630;19,3023;78,3533;46,5698;9,5600
Mexico;MEX;1995;336,9533;16,1233;76,8247;49,8739;9,4100
Mexico;MEX;1996;356,2991;17,6122;76,3929;52,5216;9,2700
Mexico;MEX;1997;379,8331;19,5297;78,3701;55,1694;9,7100
Mexico;MEX;1998;404,2595;20,4543;80,0351;57,8172;11,1000
Mexico;MEX;1999;392,1610;22,1154;78,1894;60,4649;11,9200
Mexico;MEX;2000;416,5356;24,8463;79,1438;63,1127;12,0000
Mexico;MEX;2001;417,6547;26,1748;79,6918;69,0739;11,8200
Mexico;MEX;2002;425,4885;28,6905;77,6040;75,0351;10,5700
Mexico;MEX;2003;444,5582;30,6859;78,2015;80,9963;10,7900
Mexico;MEX;2004;452,8920;33,2675;77,9751;86,9575;11,0900
Mexico;MEX;2005;472,4370;36,3767;79,8593;92,9187;11,3300
Mexico;MEX;2006;486,7333;38,2029;79,1093;95,7017;11,7900
Mexico;MEX;2007;497,1766;37,7794;80,3260;98,4846;12,6600
Mexico;MEX;2008;510,2860;37,3485;79,9687;101,2676;12,7200
Mexico;MEX;2009;494,4510;36,7381;81,2601;104,0506;10,4600
Mexico;MEX;2010;500,1154;36,7836;82,0048;106,8335;10,6900
Mexico;MEX;2011;511,3844;38,7359;84,0093;108,0153;11,0800
Mexico;MEX;2012;508,6241;40,6332;82,6607;109,1970;11,5800
Mexico;MEX;2013;497,7432;41,3544;83,5341;110,3787;11,6200
Mexico;MEX;2014;482,3206;43,0539;84,7194;111,5604;12,2700
Micronesia;FSM;1990;;0,0000;;0,0050;
Micronesia;FSM;1991;;0,0000;0,0000;0,0050;
Micronesia;FSM;1992;0,1033;0,0000;0,0000;0,0050;
Micronesia;FSM;1993;0,1030;0,0000;0,0000;0,0050;
Micronesia;FSM;1994;0,1064;0,0000;0,0000;0,0050;
Micronesia;FSM;1995;0,1098;0,0000;0,0465;0,0049;
Micronesia;FSM;1996;0,1098;0,0001;0,0467;0,0050;
Micronesia;FSM;1997;0,1135;0,0001;0,0468;0,0050;
Micronesia;FSM;1998;0,1209;0,0002;0,0463;0,0050;
Micronesia;FSM;1999;0,1136;0,0002;0,0464;0,0050;
Micronesia;FSM;2000;0,1283;0,0003;0,0463;0,0050;
Micronesia;FSM;2001;0,1724;0,0004;0,0471;0,0050;
Micronesia;FSM;2002;0,1469;0,0005;0,0471;0,0050;
Micronesia;FSM;2003;0,1470;0,0005;0,0472;0,0050;
Micronesia;FSM;2004;0,1471;0,0006;0,0469;0,0050;
Micronesia;FSM;2005;0,1252;0,0007;0,0469;0,0050;
Micronesia;FSM;2006;0,1254;0,0008;0,0468;0,0050;
Micronesia;FSM;2007;0,1439;0,0010;0,0472;0,0050;
Micronesia;FSM;2008;0,1221;0,0011;0,0475;0,0050;
Micronesia;FSM;2009;0,1662;0,0012;0,0477;0,0050;
Micronesia;FSM;2010;0,1188;0,0013;0,0476;0,0050;
Micronesia;FSM;2011;0,1263;0,0016;0,0484;0,0050;
Micronesia;FSM;2012;0,1411;0,0019;0,0485;0,0050;
Micronesia;FSM;2013;0,1486;0,0022;0,0489;0,0050;
Micronesia;FSM;2014;0,1561;0,0025;0,0167;0,0050;
Moldova;MDA;1990;31,7922;0,2215;4,6359;1,6273;0,2200
Moldova;MDA;1991;25,7521;0,2070;4,4610;1,6674;0,2300
Moldova;MDA;1992;20,8920;0,3823;3,7607;1,7074;0,1000
Moldova;MDA;1993;17,9419;0,0845;3,7135;1,7475;0,0600
Moldova;MDA;1994;14,6417;0,0505;3,4699;1,7875;0,0300
Moldova;MDA;1995;12,6116;0,0568;3,3712;1,8276;0,0300
Moldova;MDA;1996;10,9091;0,0589;3,0734;1,8083;0,0600
Moldova;MDA;1997;9,9866;0,1122;2,6364;1,7890;0,0600
Moldova;MDA;1998;9,0841;0,0959;2,2404;1,7698;0,0500
Moldova;MDA;1999;7,7717;0,0943;1,9840;1,7505;0,0400
Moldova;MDA;2000;7,1492;0,1879;1,8583;1,7313;0,0600
Moldova;MDA;2001;7,4844;0,1952;1,9253;1,6650;0,0500
Moldova;MDA;2002;7,6397;0,2648;1,8961;1,5988;0,0600
Moldova;MDA;2003;8,2349;0,2611;1,8486;1,5325;0,0400
Moldova;MDA;2004;8,2401;0,3710;1,8422;1,4662;0,0300
Moldova;MDA;2005;8,4854;0,4883;1,7302;1,4000;0,0400
Moldova;MDA;2006;8,3339;0,6024;1,6541;1,3985;0,0400
Moldova;MDA;2007;8,2325;0,5992;1,5886;1,3970;0,0400
Moldova;MDA;2008;8,2311;0,5887;1,4699;1,3956;0,0500
Moldova;MDA;2009;8,2096;0,5782;1,3426;1,3941;0,0600
Moldova;MDA;2010;8,8282;0,6923;1,4237;1,3927;0,0600
Moldova;MDA;2011;8,8014;0,7603;1,4901;1,3915;0,0600
Moldova;MDA;2012;8,6545;0,8761;1,3712;1,3904;0,0700
Moldova;MDA;2013;7,7477;0,8672;1,4819;1,3893;0,0600
Moldova;MDA;2014;8,3208;0,9610;1,6128;1,3882;0,0800
Mongolia;MNG;1990;13,3413;0,2262;14,3086;0,1105;0,0100
Mongolia;MNG;1991;15,1596;0,1194;14,7555;0,1118;0,0000
Mongolia;MNG;1992;13,2779;0,0712;14,5625;0,1131;0,0000
Mongolia;MNG;1993;12,2861;0,0449;14,4084;0,1144;0,0000
Mongolia;MNG;1994;10,7344;0,0480;14,1945;0,1158;0,0000
Mongolia;MNG;1995;10,6727;0,0584;15,0711;0,1171;0,0600
Mongolia;MNG;1996;9,1015;0,0550;15,8358;0,1203;0,0900
Mongolia;MNG;1997;8,9302;0,0589;16,7369;0,1235;0,0800
Mongolia;MNG;1998;8,9689;0,0592;17,0442;0,1267;0,0700
Mongolia;MNG;1999;9,0376;0,0558;17,5746;0,1299;0,0500
Mongolia;MNG;2000;9,4463;0,0524;17,8942;0,1331;0,0600
Mongolia;MNG;2001;9,4514;0,0393;15,5781;0,1386;0,0700
Mongolia;MNG;2002;10,0764;0,0812;13,3077;0,1441;0,0700
Mongolia;MNG;2003;9,8115;0,0901;13,2396;0,1495;0,0800
Mongolia;MNG;2004;10,0865;0,0404;12,8660;0,1550;0,0700
Mongolia;MNG;2005;11,5916;0,0677;13,7696;0,1605;0,0600
Mongolia;MNG;2006;12,9587;0,0831;15,2628;0,1638;0,1300
Mongolia;MNG;2007;13,5659;0,1023;16,9129;0,1671;0,1200
Mongolia;MNG;2008;13,5331;0,1507;17,2631;0,1704;0,1000
Mongolia;MNG;2009;14,2502;0,1332;17,4346;0,1737;0,0500
Mongolia;MNG;2010;14,8774;0,1780;14,3553;0,1771;0,0500
Mongolia;MNG;2011;16,3389;0,2305;16,1072;0,1797;0,0800
Mongolia;MNG;2012;17,9604;0,1914;18,0030;0,1824;0,1100
Mongolia;MNG;2013;19,4519;0,1486;18,8402;0,1850;0,1200
Mongolia;MNG;2014;18,9734;0,2267;21,4757;0,1877;0,0800
Montenegro;MNE;1990;;1,4424;0,6920;0,1519;
Montenegro;MNE;1991;;1,4616;0,6510;0,1565;
Montenegro;MNE;1992;;1,4809;0,5318;0,1611;
Montenegro;MNE;1993;;1,5001;0,5240;0,1656;
Montenegro;MNE;1994;;1,5193;0,5150;0,1702;
Montenegro;MNE;1995;;1,5386;0,5650;0,1747;
Montenegro;MNE;1996;;1,5603;0,5689;0,1778;
Montenegro;MNE;1997;;1,5821;0,5822;0,1809;
Montenegro;MNE;1998;;1,6038;0,5581;0,1840;
Montenegro;MNE;1999;;1,6255;0,5197;0,1871;
Montenegro;MNE;2000;;1,6473;0,4555;0,1902;
Montenegro;MNE;2001;;1,5534;0,4684;0,1887;
Montenegro;MNE;2002;;1,4595;0,4540;0,1871;
Montenegro;MNE;2003;;1,3657;0,4307;0,1856;
